"collectionCode","catalogNumber","order","standardOrder","authority","Genus","standardGenus","family","standardFamily"
"Mammals","110397","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","3109180023","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","110076","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","110075","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","110074","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","16772","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","110401","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","110400","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","110078","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","110398","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","110079","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","110396","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","110395","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","110394","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","110392","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","110393","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","24282","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","110056","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","110399","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","110414","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","3109180026","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","3009200068","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","3109180027","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","3109180028","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","2909200047","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","3607130026","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","12670","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","110077","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","110405","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","24263","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","22265","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","110418","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","110050","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","110415","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","110402","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","110051","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","110070","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","3607130025","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","10466","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","24164","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","16875","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","91650","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","91652","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","24202","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","24166","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","79750","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","88770","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","10468","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","24195","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","10467","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","24560","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","88792","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","88747","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","88732","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","88733","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","88734","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","90258","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","24561","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","19782","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","28334","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","19779","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","24578","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","10469","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","19778","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","110058","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","19780","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","51945","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","24203","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","51951","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","24197","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","19777","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","88745","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","24172","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","24175","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","88727","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","24187","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","24188","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","88771","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","51950","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","88578","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","91647","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","91649","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","91653","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","91651","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","91717","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","88540","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","88546","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","88769","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","88551","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","88529","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","88588","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","91694","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","91688","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","88549","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","88575","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","88530","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","88567","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","88552","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","88548","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","88525","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","79757","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","88746","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","88793","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","88731","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","88730","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","88781","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","88728","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","88795","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","91648","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","88794","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","88459","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","88454","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","88524","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","88531","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","88532","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","88502","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","88526","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","88527","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","88782","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","88729","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","12062","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","12001","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","12075","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","12074","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","12072","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","11836","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","12007","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","11774","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","12099","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","11835","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","12110","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","12000","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","11827","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","11825","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","11772","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","90256","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","12003","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","12006","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","11834","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","11776","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","11308","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","110061","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","110055","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","23847","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","23853","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","12009","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","12012","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","12098","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","12010","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","11823","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","11769","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","11773","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","11775","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","11777","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","11778","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","11824","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","11833","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","12011","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","90259","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","10470","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","11309","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","11828","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","11771","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","11826","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","11822","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","23943","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","11312","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","90273","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","11307","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","90269","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","90286","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","90263","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","90260","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","90252","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
"Mammals","24433","Insectivora; Soricomorpha","Soricomorpha","ITIS","Sorex","Sorex","Soricidae","Soricidae"
